date,audio_relpath,dba_mean,dba_max,snd_lvl
2025-12-13 07:22:33.600,traffic_data/snd/2025-12-13_h/072233_600000_.mp3,72.09761904761903,83.35,14.753656126482213
2025-12-13 07:23:10.300,traffic_data/snd/2025-12-13_h/072310_300000_.mp3,74.28333333333335,83.34,14.12824440052701
2025-12-13 07:23:10.548,traffic_data/snd/2025-12-13_l/072310_548000_.mp3,74.1052380952381,83.34,13.58701442070158
2025-12-13 07:23:50.030,traffic_data/snd/2025-12-13_h/072350_030000_.mp3,75.90857142857142,83.08,19.451550148221344
2025-12-13 07:23:50.350,traffic_data/snd/2025-12-13_l/072350_350000_.mp3,76.58809523809524,83.08,21.621915915266797
2025-12-13 07:23:50.952,traffic_data/snd/2025-12-13_l/072350_952000_.mp3,76.99714285714286,83.08,23.80550477602108
2025-12-13 07:23:52.700,traffic_data/snd/2025-12-13_h/072352_700000_.mp3,74.4490476190476,83.08,22.97468297101449
2025-12-13 07:24:14.500,traffic_data/snd/2025-12-13_l/072414_500000_.mp3,68.64333333333333,79.5,11.067209115612648
2025-12-13 07:24:16.370,traffic_data/snd/2025-12-13_h/072416_370000_.mp3,72.0942857142857,79.5,11.814379786314229
2025-12-13 07:24:32.650,traffic_data/snd/2025-12-13_l/072432_650000_.mp3,74.91523809523808,89.51,53.660449604743086
2025-12-13 07:24:34.400,traffic_data/snd/2025-12-13_h/072434_400000_.mp3,77.48619047619047,89.51,62.10292325428195
2025-12-13 07:24:42.500,traffic_data/snd/2025-12-13_l/072442_500000_.mp3,72.96285714285716,91.34,37.926256021492094
2025-12-13 07:24:44.500,traffic_data/snd/2025-12-13_h/072444_500000_.mp3,75.72476190476189,91.34,43.400525722579054
2025-12-13 07:25:46.200,traffic_data/snd/2025-12-13_h/072546_200000_.mp3,82.52619047619048,88.45,64.19527776062253
2025-12-13 07:25:45.950,traffic_data/snd/2025-12-13_l/072545_950000_.mp3,82.23952380952383,88.45,63.474489459815544
2025-12-13 07:25:47.530,traffic_data/snd/2025-12-13_h/072547_530000_.mp3,82.05142857142857,88.45,72.57051630434782
2025-12-13 07:26:50.830,traffic_data/snd/2025-12-13_h/072650_830000_.mp3,76.01619047619047,85.13,30.415660511363637
2025-12-13 07:26:50.700,traffic_data/snd/2025-12-13_l/072650_700000_.mp3,76.23333333333333,85.13,31.899752964426877
2025-12-13 07:26:57.452,traffic_data/snd/2025-12-13_l/072657_452000_.mp3,68.87285714285714,81.06,11.38747941370224
2025-12-13 07:26:59.400,traffic_data/snd/2025-12-13_h/072659_400000_.mp3,71.2452380952381,81.06,13.536063333745059
2025-12-13 07:27:48.930,traffic_data/snd/2025-12-13_h/072748_930000_.mp3,75.4504761904762,83.34,28.40014358942688
2025-12-13 07:27:49.050,traffic_data/snd/2025-12-13_l/072749_050000_.mp3,75.49857142857142,83.34,29.28872083386459
2025-12-13 07:28:20.130,traffic_data/snd/2025-12-13_h/072820_130000_.mp3,74.95190476190477,84.35,16.990917325428196
2025-12-13 07:28:20.250,traffic_data/snd/2025-12-13_l/072820_250000_.mp3,75.07523809523809,84.35,17.122138504611332
2025-12-13 07:28:26.770,traffic_data/snd/2025-12-13_h/072826_770000_.mp3,78.36761904761904,87.44,22.982769268774703
2025-12-13 07:28:26.950,traffic_data/snd/2025-12-13_l/072826_950000_.mp3,78.36761904761904,87.44,22.982769268774703
2025-12-13 07:28:59.802,traffic_data/snd/2025-12-13_l/072859_802000_.mp3,70.92761904761905,85.39,24.669869894598154
2025-12-13 07:29:01.300,traffic_data/snd/2025-12-13_h/072901_300000_.mp3,73.55238095238094,85.39,24.741824666501977
2025-12-13 07:29:15.850,traffic_data/snd/2025-12-13_l/072915_850000_.mp3,74.09380952380953,87.18,32.27609313241107
2025-12-13 07:29:17.430,traffic_data/snd/2025-12-13_h/072917_430000_.mp3,76.89428571428573,87.18,38.027688570487484
2025-12-13 07:29:55.200,traffic_data/snd/2025-12-13_h/072955_200000_.mp3,74.60904761904762,86.94,14.37511965785573
2025-12-13 07:29:55.050,traffic_data/snd/2025-12-13_l/072955_050000_.mp3,74.60904761904762,86.94,14.37511965785573
2025-12-13 07:31:16.250,traffic_data/snd/2025-12-13_l/073116_250000_.mp3,76.77238095238096,90.69,28.924426414278656
2025-12-13 07:31:17.730,traffic_data/snd/2025-12-13_h/073117_730000_.mp3,79.08238095238096,90.69,30.962990983201582
2025-12-13 07:31:26.600,traffic_data/snd/2025-12-13_l/073126_600000_.mp3,80.39857142857143,97.53,160.8204421936759
2025-12-13 07:31:28.170,traffic_data/snd/2025-12-13_h/073128_170000_.mp3,81.99380952380953,97.53,168.28372807559288
2025-12-13 07:32:03.150,traffic_data/snd/2025-12-13_l/073203_150000_.mp3,70.0995238095238,84.63,25.34129611330698
2025-12-13 07:32:04.930,traffic_data/snd/2025-12-13_h/073204_930000_.mp3,73.4004761904762,84.63,29.417717854496047
2025-12-13 07:32:38.700,traffic_data/snd/2025-12-13_l/073238_700000_.mp3,70.02666666666667,85.64,13.247336647727273
2025-12-13 07:32:40.500,traffic_data/snd/2025-12-13_h/073240_500000_.mp3,73.86857142857141,85.64,16.269369132905137
2025-12-13 07:33:11.702,traffic_data/snd/2025-12-13_l/073311_702000_.mp3,70.46428571428572,86.4,20.724092144268774
2025-12-13 07:33:13.430,traffic_data/snd/2025-12-13_h/073313_430000_.mp3,74.6609523809524,86.4,23.230657886610672
2025-12-13 07:33:23.030,traffic_data/snd/2025-12-13_h/073323_030000_.mp3,74.85380952380953,84.33,24.390003551136363
2025-12-13 07:33:03.000,traffic_data/snd/2025-12-13_l/073303_000000_.mp3,59.17047619047621,66.26,2.686293642951252
2025-12-13 07:35:16.750,traffic_data/snd/2025-12-13_l/073516_750000_.mp3,70.44095238095238,84.33,16.804548542490117
2025-12-13 07:35:18.630,traffic_data/snd/2025-12-13_h/073518_630000_.mp3,73.12809523809523,84.33,20.337249876482215
2025-12-13 07:35:33.140,traffic_data/snd/2025-12-13_h/073533_140000_.mp3,77.77857142857142,88.43,21.235780014822133
2025-12-13 07:35:32.998,traffic_data/snd/2025-12-13_l/073532_998000_.mp3,78.07238095238095,88.43,22.083716238471673
2025-12-13 07:35:47.200,traffic_data/snd/2025-12-13_h/073547_200000_.mp3,72.13380952380952,83.82,66.18370182806323
2025-12-13 07:35:47.098,traffic_data/snd/2025-12-13_l/073547_098000_.mp3,72.13380952380952,83.82,66.18370182806323
2025-12-13 07:36:09.650,traffic_data/snd/2025-12-13_l/073609_650000_.mp3,74.98714285714286,89.51,56.91114130434783
2025-12-13 07:36:11.160,traffic_data/snd/2025-12-13_h/073611_160000_.mp3,77.15904761904764,89.51,60.19931524827075
2025-12-13 07:36:15.300,traffic_data/snd/2025-12-13_l/073615_300000_.mp3,75.43857142857144,87.43,29.977960309617917
2025-12-13 07:36:16.930,traffic_data/snd/2025-12-13_h/073616_930000_.mp3,76.5452380952381,87.43,27.420014513339922
2025-12-13 07:36:39.240,traffic_data/snd/2025-12-13_h/073639_240000_.mp3,76.5404761904762,88.45,16.334297029397234
2025-12-13 07:36:39.152,traffic_data/snd/2025-12-13_l/073639_152000_.mp3,76.5404761904762,88.45,16.334297029397234
2025-12-13 07:38:41.802,traffic_data/snd/2025-12-13_l/073841_802000_.mp3,86.06476190476191,106.67,272.13508985918975
2025-12-13 07:38:43.100,traffic_data/snd/2025-12-13_h/073843_100000_.mp3,88.0395238095238,106.67,296.6259799077734
2025-12-13 07:40:11.200,traffic_data/snd/2025-12-13_l/074011_200000_.mp3,72.09333333333335,86.65,35.4742959486166
2025-12-13 07:40:13.060,traffic_data/snd/2025-12-13_h/074013_060000_.mp3,75.10857142857142,86.65,40.122815279150196
2025-12-13 07:40:13.060,traffic_data/snd/2025-12-13_h/074013_060000_.mp3,75.10857142857142,86.65,40.122815279150196
2025-12-13 07:40:21.940,traffic_data/snd/2025-12-13_h/074021_940000_.mp3,75.03714285714285,82.35,14.132542304841897
2025-12-13 07:40:22.302,traffic_data/snd/2025-12-13_l/074022_302000_.mp3,74.52285714285715,82.35,14.188216403162055
2025-12-13 07:40:58.370,traffic_data/snd/2025-12-13_h/074058_370000_.mp3,72.57428571428572,82.33,13.021191534914362
2025-12-13 07:40:58.700,traffic_data/snd/2025-12-13_l/074058_700000_.mp3,72.34714285714286,82.33,12.519847764328063
2025-12-13 07:41:21.600,traffic_data/snd/2025-12-13_h/074121_600000_.mp3,74.53,84.87,14.957761034255599
2025-12-13 07:41:01.902,traffic_data/snd/2025-12-13_l/074101_902000_.mp3,63.882857142857155,75.41,6.429587141798419
2025-12-13 07:41:39.430,traffic_data/snd/2025-12-13_h/074139_430000_.mp3,75.21857142857144,83.33,18.670199790019762
2025-12-13 07:41:39.500,traffic_data/snd/2025-12-13_l/074139_500000_.mp3,75.3757142857143,83.33,19.351642786561264
2025-12-13 07:41:44.000,traffic_data/snd/2025-12-13_h/074144_000000_.mp3,73.49380952380952,83.07,14.95520550271739
2025-12-13 07:41:44.052,traffic_data/snd/2025-12-13_l/074144_052000_.mp3,73.49380952380952,83.07,14.95520550271739
2025-12-13 07:41:51.200,traffic_data/snd/2025-12-13_h/074151_200000_.mp3,74.08238095238094,83.82,12.132577044219367
2025-12-13 07:41:51.402,traffic_data/snd/2025-12-13_l/074151_402000_.mp3,73.91380952380953,83.82,12.574065382081686
2025-12-13 07:42:00.402,traffic_data/snd/2025-12-13_l/074200_402000_.mp3,72.86285714285715,88.43,29.608054903656125
