date,n_images,blur_mean,blur_p10,brightness_mean,contrast_mean,file_size_mean
2024-04-23,3570,1367.1425374392077,854.8751625212117,108.28257409766891,58.51943933263017,1112135.9705882352
2024-04-24,5077,1534.9357811971952,794.3798934619808,111.95078484166432,61.61942844263532,1301629.572976167
2024-04-26,3876,1436.4352110078396,800.7196678330229,107.72915273893722,59.54003840623113,1120262.2917956656
2024-04-27,7495,1558.2644315423252,941.1057271420912,112.6380067256942,64.26569945420194,1337651.2617745164
2024-04-28,3178,1247.1778544139045,858.3516800508662,112.70463381054316,55.19876880244668,1046397.659219635
2024-04-29,1427,2651.204532770282,1860.5985930128609,106.12692972106484,79.5025328854786,1682091.7309039943
2024-04-30,5603,1273.511722444478,820.4213938940331,114.86885776812692,59.59809542011075,1208125.8547206854
2024-05-01,3632,1286.328277013001,960.2403915505608,112.52357202571412,53.879807246753074,1063351.4911894272
2024-05-03,6880,1452.77645332652,849.1869183619075,112.89011649288813,61.77620950890458,1298626.5125
2024-05-06,6420,1800.578059978763,926.4830986787266,112.63757743194782,62.92873683213143,1398426.8722741434
2024-05-07,7356,1930.295740992272,1110.1765607757784,105.55538252346898,68.96939089474945,1458058.1003262645
2024-05-08,1773,1764.4196884536964,662.6516227420528,112.96021761963485,71.60500947362536,1618222.5611957137
2024-05-12,3030,994.5545280760924,728.7329171111219,112.12744266128846,56.51425497368989,989441.5739273928
2024-05-13,3210,1141.7964145135345,825.0507283439471,108.39461099202516,59.680802829552114,1021525.8099688472
2024-05-14,3771,1099.243678668478,730.5516198103863,110.4649234946167,56.88710680092666,1017208.2734022804
2024-05-15,89,716.4132115292869,581.129432072379,113.74190331837084,52.92043513620138,894385.4269662921
2024-05-19,1060,1274.0173545407808,1056.065907336155,111.02847226191383,64.9123535926369,1611953.891509434
2024-05-21,223,1173.8893723511344,654.1138526121525,112.13874434289514,59.52627477983621,1512346.2780269058
2024-05-22,1127,1138.223285078895,788.7801816486442,102.45406757823008,54.79819126938257,1103089.5598935226
2024-05-23,724,1212.1980738488062,774.933426827016,114.16435795663013,61.99378923515539,1590781.7776243093
2024-05-24,26,1161.9173175185151,699.2214285172397,109.15927915696967,58.78577874514144,1486383.1538461538
2024-06-01,1,1240.8332974235238,1240.8332974235238,114.9796104188894,62.559467386106505,1717454.0
2024-06-03,3658,1138.8008031528227,799.2017932170604,104.66844942930396,64.37447890639031,1013014.6990158556
2024-06-07,4392,1001.7136894816704,726.5568208916885,106.95278585769472,64.26730646139313,965630.2229052824
2024-06-09,90,797.6686931114122,623.8611901354129,111.40100469393003,60.71981503126091,907832.2111111112
2024-06-20,3942,1091.3744593777835,841.6008329166973,105.5954753496888,63.76596452855625,1022748.690258752
2024-06-21,4026,1004.7157379411102,696.8014237037551,108.13077083865576,62.4752612626956,981449.5765027322
2024-06-30,665,863.6684620368832,212.00671261309168,110.21275119060512,62.88683146485784,906146.8240601504
2024-07-10,58,869.4429731151836,709.9642193788018,106.02459158152406,56.516487784591966,1016481.6206896552
2024-07-13,3309,1071.9689337719317,835.5281920719138,103.62893543045315,66.20689350365082,998632.3547899668
2024-07-18,4053,1066.808631884553,840.3224837418486,105.1872933810865,66.02521195354792,998567.1983715766
2024-07-19,4207,1062.0462445468138,770.2752063012019,100.74869889262322,65.07487981925208,1004437.6700736867
2024-07-21,3852,1095.558836678233,802.1804587868869,102.50891033286538,66.36293524929127,1017811.429127726
2024-07-22,3412,1039.0734815153546,849.7998732527556,107.8860448582208,63.45285548804188,1002849.3739742088
2024-07-23,3423,1039.1954486376974,814.3731542155422,107.25663761342284,63.908151547046025,987613.2214431784
2024-07-24,5631,688.8079955563355,214.94362357897967,109.53872582517872,58.84973686540157,999731.8890072812
2024-07-25,3778,1052.606586996023,873.2512140287886,106.66842014522518,63.8930562642082,1004200.9100052938
2024-07-27,3917,1090.7095774522577,857.5389322163453,105.8643234059922,64.26782912435776,1021856.5841205004
2024-07-28,3809,1023.3464885027208,810.094126157697,106.87243149025235,65.08002560996049,1002707.5287477028
2024-07-29,1989,299.11842948616066,194.4464940189852,109.66315484941732,57.84012898992153,1101578.4595274008
2024-07-31,2567,285.60110083592235,183.0569797164457,108.61274605955964,59.47955190681669,1075375.119205298
2024-08-03,6664,744.7252849517034,247.52000913706013,105.91872938183096,62.45468623098812,1061809.698679472
2024-08-04,3002,1037.0213390585243,720.5916092719502,110.83754708694558,58.63441692937696,997415.2794803464
2024-08-08,2556,222.6976172492148,143.3786803878878,109.96701178465888,55.595678627754126,979471.3360719876
2024-08-09,2499,274.1295349218915,141.17412122378514,110.4206241097929,52.867224649020365,965332.4985994396
2024-08-10,3777,1178.069391126881,921.033254730547,105.06074292597796,61.16095305144538,1081372.5131056395
2024-08-13,3680,1064.2405969952017,704.960696125637,102.34477473548084,60.82964186528256,1032921.9747282608
2024-08-14,3717,1106.8480339214882,793.8310891055871,108.75359829036242,56.58816942759723,1055819.5792305623
2024-08-16,4145,1142.221600679312,892.0290855199327,109.82456595339684,58.27720437094929,1049783.7047044632
2024-08-18,2201,666.2533444285071,275.2949140703127,114.19738918546396,53.43686054507371,847439.9100408904
2024-08-20,1,946.5718731728534,946.5718731728534,113.01153735933292,58.13749056644507,1496499.0
2024-08-22,3993,1086.2667377370267,740.2386897217718,104.5042653353603,58.24598435954543,1066381.5932882545
2024-08-23,7863,921.0764961307292,587.4784983475892,100.50468459924063,63.64928329960186,1177395.221798296
2024-08-24,6968,955.3862969724383,607.8363260551378,102.5245264467604,63.15909237690594,1200407.1110792193
2024-08-26,6127,903.1484342190702,555.3570006029388,103.9107356291984,61.218543848778495,1176286.250367227
2024-08-27,3709,1114.7308907238933,785.4172389150759,103.64572348607464,60.33547111485363,1094689.537611216
2024-08-28,3630,1086.3549200803589,839.2031121124758,108.23421220517096,57.8868670189015,1078202.8426997245
2024-08-29,3234,658.4396933755369,487.4515794588751,105.5192575102436,61.5872608325177,1311942.5
2024-08-31,3494,949.531532609463,678.7653650438555,111.25446735382778,57.38245464248212,1010308.8374356038
2024-09-01,5476,921.640102168836,616.2429632244491,107.258135005918,58.53682114938229,1205224.5330533236
2024-09-02,3491,1119.4734486309344,843.4858083695348,104.20095602812168,61.50837820705963,1089787.6453738185
2024-09-05,1551,112.05673511584008,101.95996902368276,102.76133628318732,64.58410931164954,567544.1141199226
2024-09-06,4389,997.074416290302,679.328220703359,108.1714220525086,57.55905500484685,1036804.1337434496
2024-09-07,3970,847.2977029323282,566.8794756222886,110.99003678283177,56.09971657549935,974339.2299748112
2024-09-08,6091,802.1298007544347,112.31204111936523,102.29841547676922,63.2942690254866,929486.9348218684
2024-09-09,5839,945.9587990193788,474.42568636570286,101.68483421788152,61.56306971160924,1126406.5292002056
2024-09-11,3804,1083.1126159677383,678.4535987312026,101.54397178493493,60.882380496006085,1070976.7733964247
2024-09-12,3885,1126.9667300614078,769.6381391472873,105.22065325804476,59.45860951679485,1097202.276962677
2024-09-13,4108,1188.4300006891158,821.6976343692694,107.23138619167536,58.40870551842988,1114382.915043817
2024-09-15,3966,1132.701290070534,831.3580764828619,104.91524015598422,60.22682279457047,1092730.8731719616
2024-09-16,6028,776.4720896867886,115.88578189654956,103.4402063063766,61.93908640408772,934622.0222295952
2024-09-17,3546,897.8090136495115,119.08445617065988,108.81339516859732,56.11405952854826,889830.3457416808
2024-09-18,3889,972.8608948458811,728.6819406691222,112.06343629060926,56.36507090268049,1029595.791463101
2024-09-19,3189,1334.9441067834662,942.5623860096264,97.93935734129263,68.26974728944536,1504569.554092192
2024-09-20,3497,1339.3953031587664,976.980276892522,101.12860169553431,65.85917111144882,1530500.9399485274
2024-09-24,6800,958.2961643882333,599.7247568680064,107.09743714235124,59.04288016826171,1218578.3264705883
2024-09-25,3712,643.2549438165271,469.3961825703101,112.10509622444928,54.381168492855856,930820.6417025862
2024-10-01,3603,143.46317956128266,113.94294161692488,106.94609793009931,54.54950890424899,655707.4363030808
2024-10-02,3779,134.48100715465117,112.43702724211292,109.35231635499102,52.916841955923175,634339.3667636941
2024-10-04,4287,147.9945341868601,115.29149008924465,109.27826432399534,52.52662197811697,663419.5372055051
2024-10-05,4106,176.49776511011586,129.18617683699128,103.64805108703128,57.80234566079879,701885.0038967365
2024-10-08,3205,1662.5892604199846,1082.3692512304517,97.94453050390916,67.84915032774155,1609134.5382215288
2024-10-09,3644,138.69355271632162,107.64366787548607,109.83306139590056,52.86484684482912,637255.0354006586
2024-10-11,3763,1611.6280764478172,1085.280822970874,99.0029774603712,69.45104372353227,1611401.8501195854
2024-10-13,3836,116.7994193591166,96.35377777367825,113.07590444290167,49.62237942719313,588668.2174139728
2024-10-15,6626,753.8778816057818,100.69257618630148,105.5345774528872,58.90853964308618,1055777.4735888925
2024-10-17,3770,131.87795804911138,94.66362715653436,106.38800163559551,55.24562610951813,646267.148806366
2024-10-18,5820,699.3559892707754,109.44348921612487,103.44432771927116,60.97891306098068,996190.3683848798
2024-10-19,6491,826.1535431441232,129.0415536845063,103.2280163381751,62.34449131478996,1056716.9816669235
2024-10-20,4136,172.10105968013238,123.81105338160673,104.89857499310628,57.88761837411848,702281.6934235977
2024-10-24,2935,1899.8123338329724,1455.0009815845592,102.2063997763995,71.90719913088641,1712977.866439523
2024-10-25,3911,140.7410179169782,102.7650274687864,106.55489230154431,53.68964795064388,652030.2715418051
2024-10-26,2583,2034.4191811007715,1634.8941610465513,102.85596673736084,73.32475516166281,1764559.8393341077
2024-10-27,3076,131.9910005856128,103.94940995099245,107.9185382544613,54.18985477992086,649958.1482444734
2024-10-29,2827,1509.6023747593324,1198.4533575949347,109.47877172951068,69.08373818792917,1570348.7923593917
2024-10-31,1530,2279.712634383414,1520.3941745781624,102.5140137260132,73.10460811202354,1706342.0549019608
2024-11-02,3355,119.25986731712769,94.783159668713,110.2793668923346,51.09629499451165,596103.8482861401
2024-11-03,2639,126.793933664644,101.15216760321228,109.43580288299304,52.59099525999866,611929.0106100796
2024-11-06,870,2271.3169535348115,1602.1550887462593,104.73746224985524,72.18645366108058,1724621.3482758622
2024-11-07,2803,129.55891104396795,101.69588285615302,114.69584710099753,50.20864975535035,621860.3489118802
2024-11-08,1356,131.67261581910407,93.9528639295854,112.32102313191908,52.802272997079726,596606.3252212389
2024-11-10,7,1857.7125421441676,1627.7832161176568,101.59173066088576,80.36743646321406,1464476.5714285714
2024-11-11,1285,162.4486278878081,96.06789735075796,115.92859937049828,45.64060373990993,623705.3182879378
2024-11-13,1447,127.52900193640876,94.94718998058715,112.77147133666033,53.37792287257788,596174.0552868003
2024-11-14,22,1348.49147419797,768.8746377553736,107.8551052109169,74.81254065986819,1309393.8636363635
2024-11-16,1266,117.66427540815222,87.78020617307135,113.7081250825298,51.82872798033459,574891.6492890995
2024-11-17,8,1428.3889376914865,1241.4631932553082,112.15396262201202,74.34672487227373,1451376.5
2024-11-18,1324,138.4147836215104,95.14845474645452,113.88177320397408,51.80047213796481,593529.2975830815
2024-11-19,1308,122.7383955861196,89.86684556673043,112.00228500489312,53.600199713894185,576320.9113149847
2024-11-20,1306,125.0048379096974,94.03779409209376,115.8926298192978,47.177726571921696,567436.127871363
2024-11-21,912,117.77059453948203,88.27605137015952,115.05517916919511,46.52641693443245,536482.9594298246
2024-11-27,22,1541.1325335200947,1241.2349279149194,99.14352859477547,86.04945505993281,1383156.4090909092
2024-11-28,553,127.52296983140208,88.66221488171942,115.49023590863132,46.46488785421091,524365.4629294756
2024-11-29,1392,122.90631964056556,91.71821997609749,115.2576787570976,49.850603960052894,576910.0114942528
2024-11-30,1847,122.06187812730067,88.77553449601253,114.56464605905347,50.73428705682976,548040.4304277207
2024-12-02,1594,139.10505998028052,90.80491891117748,112.2940865218918,53.38825236088381,567328.5627352572
2024-12-03,10,1415.341152269449,1203.6578039034362,99.72197680898492,80.40282534755809,1467381.4
2024-12-04,2,1787.8447743158972,1733.4412718061592,110.31006779724254,83.294018154821,1606182.0
2024-12-05,46,598.6909107725074,381.4785524998085,111.13345798915527,58.01497396974261,1115954.043478261
2024-12-06,3446,103.3738800450338,85.4710395129699,105.72743429307916,52.77479119624992,506901.8734764945
2024-12-07,4644,477.4610225271107,95.37491796531457,106.96159745462744,58.64224043827749,894938.5344530577
2024-12-08,3979,538.1409078968192,93.98028329894542,107.3570936258141,61.03267884362819,903782.8625282736
2024-12-10,2124,415.82621840827295,126.83153923509792,121.2263634133958,58.3968209608032,1024605.5786252354
2024-12-11,2179,117.76409257633284,85.69658318557786,114.7744663314827,39.54681551944297,376939.1491509867
2024-12-12,2505,1363.17260270279,879.7998992922907,107.95055604573508,74.41475866861406,1557984.6195608785
2024-12-13,3987,117.0391471623842,87.28270629282639,110.18313133770776,52.07905976801817,545456.6069726611
2024-12-15,110,1478.687535379906,1041.348820356474,104.2541076524562,81.59995866814833,1488501.3818181818
2024-12-16,2588,123.28526980743942,88.68937720960102,114.12343404136986,46.571509798410055,400655.9111282844
2024-12-17,2968,113.67102203869082,91.16383276266656,110.46944050456382,48.15868162755529,561734.1287061995
2024-12-18,3721,126.1190908041393,94.48047153849076,111.19354780294805,50.76514759552803,586455.6535877453
2024-12-19,2649,1639.2878620304257,1079.3136060755687,111.62153564814948,73.67497972478401,1654131.0502076256
2024-12-21,2158,634.8070147495022,400.0400918210799,111.59669654480167,58.5455359433367,1095197.5518999074
2024-12-22,2191,110.54432963987696,86.88000736849068,106.83422091859202,53.085974987980784,530099.3920584208
2024-12-23,2489,1077.6942235263568,685.2265619081967,109.20752426303754,65.74799278761462,1523837.9433507433
2024-12-25,1842,134.16338771763174,98.71733019250163,106.47964365301878,54.050266502056616,591002.361563518
2024-12-26,4461,594.5422981804164,103.87378967638672,106.5406767646075,60.67807348912699,985078.7117238288
2024-12-27,1638,1419.6569823050495,993.029904928706,108.8364138411444,70.09847207841821,1626273.796092796
2024-12-29,1528,1088.012984916872,134.11283492374224,118.41571699367526,67.98942482333608,1298528.5045811518
2024-12-30,654,1136.5269262414045,544.1439422862921,112.86199034070512,72.0513109978103,1282367.9113149848
2024-12-31,1967,1968.2997246775308,1343.303807303504,111.83761975855292,72.32560241103214,1757043.1631926792
2025-01-02,2532,112.6918742002914,91.01264760583366,113.54390059290655,46.28116920165592,527131.7069510268
2025-01-05,1734,1588.905950620834,1193.77232683742,114.5994083792174,71.17339651928117,1662452.3985005766
2025-01-06,2170,1230.014988993263,597.7325164789531,113.45905713896188,65.51186592960062,1390940.7797235022
2025-01-07,2632,98.92645750922426,85.58837133287363,108.6721104232256,50.71206049103546,506660.0702887538
2025-01-08,5393,690.8407600824563,87.72565271562571,108.97543421209944,61.24238238855089,971491.3181902466
2025-01-09,2873,99.50880027690752,85.58353487573213,111.62988899150172,47.75637865809813,485603.9777236338
2025-01-12,2377,122.6778775307942,96.82802368126148,111.01907564828336,51.474143562244,585209.1379890619
2025-01-16,2486,1591.5349136691823,1087.8637506137948,112.02115001060886,73.55324051147875,1579143.9014481094
2025-01-18,2653,122.22495908012404,93.07208668334184,117.97606903849812,42.03107182614176,495186.1805503204
2025-01-19,2130,126.07281721576818,97.13735261149886,115.31476737895348,46.66695362358151,565024.6854460094
2025-01-20,1071,726.0618834329966,373.82879824088303,109.08114682082062,61.004228125342856,1300966.8207282913
2025-01-21,2268,904.0198645301634,609.3119695175476,110.27438520767808,63.69206206181833,1419765.6322751322
2025-01-22,2662,117.23648083797502,89.42572454811956,107.15456843612024,50.939056897617874,504023.6990984223
2025-01-23,5148,554.7559588810406,90.54135364708534,107.54820386640364,58.01989998765114,940790.5147630149
2025-01-25,2548,114.57753316646144,89.57814065710984,107.78275802929096,51.05411446657693,512713.5054945055
2025-01-26,2185,105.21949454871448,87.52591922203491,108.63958921512274,50.65365579481657,497387.5977116705
2025-01-28,2674,108.97912552259936,89.63092678849914,106.97269489402032,51.320965722429214,500377.3320867614
2025-01-29,2468,1287.8624144620856,926.5974892315336,106.46294282614409,71.46153340066455,1489069.7333873585
2025-01-31,4600,380.0837659096976,105.12160204526148,115.74699819786436,52.04595247129652,826178.0523913044
2025-02-03,1232,917.8901124211766,555.7919432879314,111.18633267242804,63.79128880250309,1198637.318181818
2025-02-07,2969,114.46297025223168,89.61462039770412,107.12837366126264,52.95633353110442,537621.4469518356
2025-02-09,1252,133.98281092778078,95.89408638370033,107.85603652244114,57.67525831649588,442955.8154952077
2025-02-11,2414,957.6586236936612,608.6829330623897,111.14542135207569,62.41703305396442,1298370.3164871582
2025-02-12,2820,123.82622715522996,91.15679569966058,107.0402317718214,53.34179206923519,455660.0333333333
2025-02-13,866,1064.243027951766,773.8518649337486,111.85792354145556,66.28286129873018,1319561.2240184755
2025-02-15,2112,910.4977832476492,536.9088969422188,111.28989656876703,62.04664315225908,1296573.8915719695
2025-02-20,2762,141.74814756088955,99.92678982584331,108.3424142619663,51.1795672203604,541643.6267197683
2025-02-21,3015,140.1730442456462,96.26923395728863,105.7209779674942,52.649992073726686,554521.5061359868
2025-02-24,2454,1144.7562002374689,781.7836849503447,110.1910679034304,69.37258278460654,1455861.5819070905
2025-02-25,2546,1266.9707169783285,817.2221631771145,111.05491211196409,68.04081597695443,1471331.2965435977
2025-02-28,2789,1630.4769894843869,1104.875697385155,111.83498283212398,72.72613809207168,1673125.2839727502
2025-03-01,2062,1838.352140007559,1346.8824945447004,112.80915150492514,74.07242382083152,1696173.1644034917
2025-03-04,2671,1634.6136864775992,1132.9006933216754,116.39484252622928,70.67359469756771,1611322.8191688503
2025-03-05,4577,591.574558709027,117.39507457372382,116.15156281198556,53.30236057586552,912164.9016823248
2025-03-06,2647,1732.4533278049505,1101.6223421326615,114.59745721388472,74.21047144398995,1625680.9792217603
2025-03-07,3060,194.0883102483408,144.98609564355064,112.09505423401312,50.52503071525914,710792.5781045752
2025-03-08,4653,856.5258073498507,184.37428032295307,110.98328126066164,61.1362313600796,1187778.9731356115
2025-03-09,4171,904.8948442369044,170.36270670365872,113.13307417315872,60.85814785203663,1178637.889474946
2025-03-10,4409,863.7426423796209,203.27448781357648,110.4702671670696,60.23954718011527,1083806.7704694942
2025-03-15,2643,178.1146111645183,130.93226075139077,117.96035792959096,41.75691311137417,601717.876276958
2025-03-17,2775,167.27415464727085,120.67065248966256,116.1539074670977,45.04854085275973,610854.6378378378
2025-03-18,3022,292.3209546849945,158.81349252086895,111.60635121536662,54.16097342169319,797135.181336863
2025-03-22,2978,198.4756980723157,143.3579401608904,114.75603120408952,49.44776830511204,710964.5752182673
2025-03-27,3568,211.26118236421337,154.14642623714454,111.91370254596666,54.37256325641047,740132.6886210763
2025-03-28,3574,209.30167508550804,153.52598141197373,115.32226277246386,49.23336380077729,717365.8363178511
2025-03-29,3075,205.41725217473467,136.87310428787052,116.5194119321132,45.88054536293649,707900.685203252
2025-03-31,3095,199.1236041739207,129.79649519546058,117.39957005776112,41.459096745773216,572986.8180936995
2025-04-02,2444,1863.7789288877195,1468.5657693153228,113.94721605522732,71.9637477121578,1720041.722585925
2025-04-14,3238,258.6460594382994,167.31109582828293,113.65677113383136,51.99393417462765,785774.7674490426
2025-04-17,3533,225.8312686655716,155.66389513104636,112.319007892372,55.74300889460056,763198.6841211435
2025-04-19,3808,236.90548345818328,178.9089711768219,117.22077825339834,47.81545512778941,747241.7258403362
2025-04-24,3847,249.4455997286841,173.47297928965514,114.51931081740084,51.85848328681556,775246.2859370939
2025-04-27,2750,164.07344969665866,131.54354159828267,116.39043213225524,48.25552236872986,671848.1887272727
2025-04-28,3551,316.29602458963154,205.83341711761275,110.80010273990888,56.67157908017938,839871.9743734159
2025-04-29,1934,2229.114715534007,1808.0718732366668,116.71257533383825,68.27905626126294,1814582.1427094103
2025-04-30,7191,1129.2432186932788,206.5010025588689,113.05509647427432,61.79349025617768,1290877.7374495897
2025-05-01,3833,245.8594525770428,175.8574894910885,112.33871555114818,54.13722586066309,788325.5110879206
2025-05-02,3931,229.4559728572782,159.21401535264644,116.399229949888,48.097001228304144,720614.4698549988
2025-05-03,4901,875.2771674616899,190.54456865290103,112.47126372901276,59.37370366351691,1037135.4260355028
2025-05-04,2476,2448.994170730968,1381.0201474775058,115.12455067516149,72.39861369146949,1825224.979806139
2025-05-06,3135,1138.5028973047297,250.31872442468483,117.5770575432178,64.26581036889864,1380860.1192982455
2025-05-10,1299,190.4569683513867,136.0632031351029,113.16868842538472,53.696136219741376,704561.1239414935
2025-05-12,1143,232.05966160179872,179.3136234933001,108.38754852668752,57.27061793527381,757693.946631671
2025-05-13,1283,199.312767646386,159.51585822290411,115.84865101366992,51.72174042834882,714461.8433359314
2025-05-16,1380,218.95874088087564,175.24535825790196,115.4998381219667,51.35331201529092,733672.202173913
2025-05-17,1292,201.7147465782442,145.99269494941876,115.61011700508948,50.79129787997479,695991.6037151703
2025-05-19,1175,159.0237323573347,120.59550977419174,111.22990468946094,57.041168674391,667018.9744680851
2025-05-20,1291,184.51649731021072,142.22892617888843,110.49409412684145,56.31320543506303,699390.7242447715
2025-05-22,1119,121.55648429083296,101.96821146333971,116.52692766904266,49.69417222501048,574737.943699732
2025-05-23,1364,198.85757819589705,119.73439341619654,116.18650928148584,51.50106587910122,692854.3746334311
2025-05-24,22,1408.5432803455346,1194.187379977967,108.86692229688576,61.172991799663286,1603789.0
2025-05-25,348,173.00902901360556,132.69926722307645,115.96887063641024,51.24408921440763,690693.606321839
2025-05-26,36,177.91507820129664,145.4600033159399,115.60938835870816,48.07950930529052,708915.2777777778
2025-05-31,2367,860.8147705204155,405.9947872250716,114.26187615147262,54.87743172770977,1265661.5010561892
2025-06-01,3318,158.8562209306915,129.51388704452677,114.7156754257236,53.02715120292787,673080.3872814949
2025-06-03,963,1688.090548057114,1110.2409239299172,104.1576531131179,63.93130561475981,1595151.251298027
2025-06-05,4181,246.646562491948,193.73718421578,112.10323163007398,55.43315772361424,769289.5314518058
2025-06-07,3212,191.98808683853863,140.8724107683737,118.09958996144807,48.5762551986195,696825.5915317559
2025-06-08,4141,199.87787904843088,163.44202903374136,114.69602492844152,54.20307371729642,718419.0550591644
2025-06-09,3393,169.6253244067861,132.56980372078638,116.48848764565884,50.021801746633344,667655.6419098143
2025-06-10,3364,194.3037410517242,135.3607932943998,116.64677861005062,49.756770832539445,685091.0095124851
2025-06-11,952,1518.7081598823163,1073.0552133676274,105.8626822260254,60.40481974023088,1553641.5913865543
