date,n_audio,rms_dbfs_mean,rms_dbfs_p10,rms_dbfs_p90,zcr_mean,zcr_std,duration_mean,file_size_mean
2024-11-06,4891,-58.612465197263475,-66.00787353515625,-50.71542739868164,0.02547664284008585,0.008443053895913396,5.248840455257956,42708.18973625026
2024-11-07,3819,-60.92660935195399,-73.84416351318359,-52.08222961425781,0.02875073318655322,0.011334922642440657,5.249821768351226,42715.72401152134
2024-11-08,1355,-61.35028079831732,-73.40487670898438,-53.22830657958984,0.029748186472903462,0.011107038212838018,5.252690774907749,42738.7852398524
2024-11-09,1386,-62.09667629941029,-75.64375686645508,-54.048728942871094,0.03137520292091595,0.0146031185054315,5.249962962962963,42716.881673881675
2024-11-10,1449,-62.12982800354046,-74.7851333618164,-53.840386962890626,0.03292432853857133,0.014568947202778262,5.247756613756613,42699.013802622496
2024-11-11,1284,-62.063937418928774,-74.87324981689453,-52.76016464233399,0.03269516581645179,0.01329925030713959,5.250209761163032,42718.6168224299
2024-11-12,1413,-61.13474685118204,-70.07768249511719,-53.2264633178711,0.025382701465921403,0.006960262610827342,5.2472880396319885,42695.828025477706
2024-11-13,1460,-61.75414251301387,-76.37091674804688,-53.21646995544433,0.031496165727685294,0.01418506902892431,5.249692237442922,42714.83630136986
2024-11-14,1048,-57.74586413834841,-62.43880729675293,-51.55482788085937,0.026187692967466942,0.008441595129740747,5.250554707379134,42722.06297709924
2024-11-15,1511,-61.028727086469246,-74.43000030517578,-51.82160186767578,0.02878307665145674,0.012304349634570597,5.245968674167218,42685.14824619457
2024-11-16,1265,-60.73222173155532,-70.59390869140626,-53.01465148925781,0.026282026606713558,0.008942256160965955,5.253066666666666,42741.79604743083
2024-11-17,997,-60.20235357026279,-73.3172393798828,-51.454399108886726,0.02736567177415255,0.013558227441147777,5.259456369107322,42792.76930792377
2024-11-18,1323,-60.85093504429224,-73.25449676513672,-52.427364349365234,0.028394064777795446,0.01134873623553806,5.250594608213655,42722.102796674226
2024-11-19,1306,-59.90428795164613,-73.2382698059082,-50.48110580444336,0.027908950186797028,0.013720309586546511,5.251138335885656,42726.36753445635
2024-11-20,1308,-57.1147430796142,-64.59089050292968,-44.57875328063965,0.026118056269423377,0.011106409019602628,5.256133027522936,42766.08868501529
2024-11-21,912,-56.953532093449645,-61.33801918029785,-51.25828742980957,0.03580065259541146,0.008928683552440156,5.248640350877192,42706.84429824561
2024-11-22,825,-56.85145150386926,-61.26634521484375,-51.17905883789062,0.034264504050098565,0.0089124403893709,5.247475555555555,42697.00363636364
2024-11-23,263,-57.0698725769275,-61.6311294555664,-51.160133361816406,0.031530877428395526,0.00883305539405556,5.231231939163497,42567.768060836504
2024-11-24,1,-79.95507049560547,-79.95507049560547,-79.95507049560547,0.3759930957251693,,5.14031746031746,41866.0
2024-11-26,338,-56.74727618200539,-60.75541687011719,-52.31924324035644,0.03793016077433758,0.007820601161700528,5.226172522189349,42526.934911242606
2024-11-27,1592,-60.5701538150634,-72.92518997192383,-52.510732650756836,0.034756547762591634,0.010561839686185084,5.2486905360134,42706.8574120603
2024-11-28,553,-56.27164325403693,-60.0029182434082,-52.1549705505371,0.05465061941790492,0.013974623075791854,5.250321880650994,42720.00542495479
2024-11-29,1393,-60.76385497362256,-74.75991973876953,-52.07248001098633,0.03855538169059669,0.013037405931589918,5.25227757836803,42735.46374730797
2024-11-30,1844,-62.322444913702775,-74.68086471557618,-53.79821586608887,0.035412349617022394,0.012782032505538592,5.239276934201012,42631.8237527115
2024-12-01,1474,-63.8005802408164,-76.81763610839843,-54.40285873413086,0.038711457973638654,0.015714028394680647,5.250293532338309,42719.49253731343
2024-12-02,1594,-62.53603194558635,-75.96137466430665,-53.464332962036124,0.03593110343838679,0.012370063026398025,5.245279381012128,42679.62045169385
2024-12-03,1511,-60.03343232746238,-71.25092315673828,-51.387542724609375,0.032869131271756016,0.012153156111509942,5.250880211780278,42724.520847121115
2024-12-04,1226,-59.266014166018316,-71.68867874145508,-52.09157943725586,0.03443003680749708,0.011304114840254398,5.246688961392061,42690.817292006526
2024-12-05,580,-60.20385367294838,-65.06154098510743,-53.929654312133785,0.03189416643464046,0.009051656481729689,5.244079310344827,42669.74137931035
2024-12-06,5967,-59.25171950404041,-63.94410018920898,-52.65661163330078,0.031870778748917764,0.008873150738660055,5.247774872912127,42699.53728841964
2024-12-07,4603,-59.816438716363834,-63.82847518920898,-54.073249053955074,0.036358776838758676,0.011819176172126153,5.252777608805851,42739.48663914838
2024-12-08,3943,-59.00728894126557,-63.00838470458984,-53.65171356201172,0.035741173461885864,0.008932168155944815,5.249070927381858,42709.551103220896
2024-12-09,4666,-56.724993886428486,-60.87574577331543,-51.624202728271484,0.041421058796678144,0.01275132483366365,5.251982140305758,42732.90162880412
2024-12-10,4674,-56.26103117897514,-60.33040542602539,-51.43179435729981,0.03906823632571525,0.008416881522305932,5.246998431036942,42693.410141206674
2024-12-11,3828,-55.665991611241544,-59.8135986328125,-50.74603271484375,0.05557528980019872,0.01640650944802734,5.2493314176245205,42711.83986415883
2024-12-12,5576,-56.34753180405331,-60.625349044799805,-50.70431137084961,0.03194542888063739,0.007692646355257195,5.250475968436155,42720.78353658537
2024-12-13,6543,-57.60647319337197,-63.71023330688477,-50.86295318603516,0.03349657896175793,0.009561193895109232,5.247587854704774,42698.20388201131
2024-12-14,5472,-57.95163176701083,-62.4379695892334,-51.79708290100098,0.034892713845846926,0.011580776041932523,5.248856115984405,42708.24853801169
2024-12-15,2138,-57.284701836231825,-60.868629455566406,-52.44628868103027,0.03447601739090766,0.008468221744845968,5.25312254443405,42742.18334892423
2024-12-16,2583,-59.15172971813336,-64.24732666015625,-52.91637420654297,0.03102692914672758,0.009683882167205834,5.25165182604207,42730.63801780875
2024-12-17,4133,-55.76763758323627,-60.35901870727539,-50.16296310424804,0.036198652140348835,0.008696078049712418,5.248173723687393,42702.767965158484
2024-12-18,5416,-57.15603410722234,-62.48299407958984,-50.31761360168457,0.03411972728652312,0.009884439498507732,5.2494385770556375,42712.738737075335
2024-12-19,6556,-57.426717544343866,-63.25325584411621,-50.80315017700195,0.03419237990669512,0.008979307704629583,5.248708053691275,42707.24588163514
2024-12-20,5589,-56.571518054906875,-60.836446380615236,-51.17274398803711,0.033930535365726655,0.007558570315666013,5.243786008230452,42667.71121846484
2024-12-21,4793,-58.50153131085051,-62.85605316162109,-52.94419555664062,0.031148398627335455,0.008380186511839943,5.254390708672369,42752.256206968494
2024-12-22,3866,-59.117974091365554,-63.01637840270996,-53.4584846496582,0.03404646219742895,0.01067129909524151,5.248822900500087,42707.710553543715
2024-12-23,5760,-57.936360063817766,-62.3435287475586,-51.559969711303715,0.03384509747385067,0.010315809460812777,5.250687037037037,42722.582291666666
2024-12-24,4558,-58.33490881013891,-62.852837371826176,-52.33153533935547,0.03268143012532256,0.009455106134948418,5.248168056164984,42702.79398859149
2024-12-25,3115,-60.74662142488776,-71.44323272705078,-54.6720703125,0.03833256215234211,0.01740883955200545,5.250271161048689,42719.4658105939
2024-12-26,4422,-57.91770576190647,-62.08579216003418,-52.101800537109376,0.03294782989837032,0.009883085714464328,5.247203980099502,42695.0368611488
2024-12-27,4853,-58.07325962993403,-62.75747451782227,-51.767935180664054,0.032312487955702546,0.009120355587353529,5.25018009478673,42718.64949515763
2024-12-28,3406,-56.136801187668695,-59.752017974853516,-51.429344177246094,0.04553713959841568,0.010398385596508344,5.245850264239577,42684.35848502642
2024-12-29,3227,-56.931214733023296,-60.33933715820312,-52.269701385498045,0.044176121668926295,0.009627374199474516,5.249050924491271,42709.749612643325
2024-12-30,3114,-56.242072168495994,-60.46564903259277,-50.65606689453125,0.0367254073638519,0.00920861377263768,5.24843652322843,42704.71579961464
2024-12-31,4607,-57.70970641927551,-61.870307922363274,-51.76308975219727,0.03402566897001302,0.00915498564983594,5.250706461182259,42723.152593878876
2025-01-01,2690,-58.48320714532221,-61.62448692321777,-53.57824058532715,0.041015457590488344,0.010918351276695454,5.250988351920694,42725.37397769517
2025-01-02,4676,-56.588697217691646,-60.68118095397949,-51.20267295837402,0.032727697987018974,0.007681003327621079,5.250561591103508,42721.67301112061
2025-01-03,5407,-56.89824878148678,-61.37185287475587,-50.96284790039063,0.03135360815352728,0.007329347918013788,5.250752111460453,42723.27482892547
2025-01-04,4622,-57.891814616065886,-61.90536613464356,-52.47828330993652,0.032247242974399445,0.008053396404581074,5.250087552286168,42718.074643011685
2025-01-05,3670,-57.71824020572839,-61.4895034790039,-52.893363571166994,0.033068977166638515,0.00835795826547761,5.256333514986376,42768.00217983651
2025-01-06,4576,-57.159814820422994,-61.94834327697754,-51.15258598327637,0.031204157741183278,0.008626309096018305,5.24868108974359,42707.18924825175
2025-01-07,4788,-56.18729074019238,-60.02162628173828,-51.32114028930664,0.02724543070413104,0.006113311883217951,5.248534670008354,42705.46470342523
2025-01-08,5358,-57.1214639746284,-61.324195098876956,-51.835625076293944,0.02929313569810841,0.006431087285969696,5.250387458006719,42720.26483762598
2025-01-09,5202,-55.77765473289153,-59.60408668518066,-51.25325393676757,0.026460009415327244,0.005519096858661239,5.248380110214019,42704.223183391005
2025-01-10,5881,-57.42975915351949,-61.878414154052734,-51.20720672607422,0.030294731529694665,0.007350301044397612,5.243063991384685,42662.15609590206
2025-01-11,3985,-58.33377884179167,-62.36615753173828,-53.32157440185547,0.034224405999145995,0.008732186567390506,5.253130740276035,42742.243412797994
2025-01-12,4174,-58.80585500573678,-62.63231086730957,-52.84240379333496,0.032364322438673356,0.00909201774047157,5.250527870947132,42721.6109247724
2025-01-13,5041,-57.01940473084695,-61.399658203125,-51.55990219116211,0.03148176224937937,0.007941814242948753,5.253894729881637,42748.556635588175
