date,n_images,blur_mean,blur_p10,brightness_mean,contrast_mean,file_size_mean_img,n_audio,rms_dbfs_mean,rms_dbfs_p10,rms_dbfs_p90,zcr_mean,zcr_std,duration_mean,file_size_mean_aud,has_images,has_audio
2023-12-19,2091,1891.780433548265,540.2789279070092,108.9161437496803,66.77877483627202,1539121.074605452,2067,-20.071601079175828,-24.589772033691407,-14.034135818481444,0.0262182498913157,0.0079055000556318,5.213466215126592,42460.92791485245,True,True
2023-12-20,167,2568.808254457717,1531.9942840481187,106.51441760374048,78.33720291827979,1900336.9341317369,184,-21.1040587036506,-29.46224346160889,-14.48134546279907,0.029629089879789,0.0111747500072814,5.246608695652173,42733.114130434784,True,True
2023-12-21,12,485.9899836778024,339.9736506206767,113.03292077809748,49.666995530081245,831677.4166666666,216,-21.693532325603343,-30.902348518371586,-14.60707664489746,0.0287683368385337,0.0099766485052765,5.24641975308642,42728.48611111111,True,True
2024-01-12,0,,,,,,5582,-20.537882478294385,-24.6660249710083,-15.781001377105714,0.0283921870358883,0.0085546796723323,5.137870775110474,41864.90863489789,False,True
2024-01-13,2218,726.8278385208429,187.1546786582968,109.45528444480227,48.294003982548745,865058.5798016231,3375,-18.466441409216987,-23.08372917175293,-13.089157295227052,0.0281759690303335,0.0096522686959993,5.13777461728395,41866.33422222222,True,True
2024-01-14,0,,,,,,3551,-18.625771527624707,-23.35873031616211,-12.810243606567385,0.0348621064514213,0.015027926570559,5.1660189617948,42088.287243030136,False,True
2024-01-15,0,,,,,,4529,-20.356819529227007,-24.37993392944336,-15.470018768310547,0.0296412874380233,0.0091228011576779,5.14445631853978,41917.442481784055,False,True
2024-01-16,0,,,,,,2000,-23.419841786384584,-28.87232131958008,-15.47424001693725,0.0402806311687661,0.0235417689701097,5.172352,42137.1475,False,True
2024-01-17,2593,462.5116025150445,172.39917896855917,102.84895652491008,55.10278876321461,786120.7003470883,4905,-21.883697488281214,-26.289004898071287,-16.41521835327148,0.0269074527732789,0.0079646494320017,5.136927488956847,41858.38899082569,True,True
2024-01-18,2790,273.71752406182435,197.0607264657812,109.00690262877096,51.40893956100015,703477.5752688173,5304,-21.713498207328907,-26.14108943939209,-16.35954532623291,0.0297882837741827,0.0095759287855604,5.131084967320261,41813.74076168929,True,True
2024-01-19,3486,476.4608986312935,166.64183505675675,108.67379350111358,58.75101196072455,815890.31124498,3474,-22.915050346685263,-27.974957275390626,-16.720497131347656,0.0288033327240266,0.0108019386995032,5.155887161773172,42005.87996545769,True,True
2024-01-20,3534,494.61317749643456,183.49612537935985,110.5158171315357,54.20194621260074,855037.1228070175,3500,-22.966782850401746,-26.904905319213867,-17.986799240112305,0.0307581180480739,0.0100741134701036,5.154962285714285,41999.97342857143,True,True
2024-01-21,1033,672.4694650751821,148.32716546668658,103.57240968007208,61.38452559115103,1034918.454017425,1024,-23.134052775800228,-26.729770660400387,-18.234210395812983,0.034597670981082,0.0120457157170149,5.1771666666666665,42174.4619140625,True,True
2024-01-22,2699,399.2876645625868,202.1972236823527,103.81035306052011,53.86221170183459,759320.8291959985,5082,-22.080672574202783,-26.447629356384272,-16.584864616394043,0.026457820828669,0.0083082976795577,5.132996458087367,41826.63223140496,True,True
2024-01-23,2365,1770.4270601961211,1141.698880456041,111.99017164131628,67.00257989331544,1639048.0308668076,4942,-21.476675330555327,-25.628746795654298,-15.966436767578124,0.0419439084989332,0.0319933767664933,5.1277355996222855,41786.23229461756,True,True
2024-01-24,0,,,,,,4360,-21.735139873049675,-26.30946750640869,-15.788205051422125,0.0321692019561768,0.0106015166879558,5.130960244648319,41810.6002293578,False,True
2024-01-25,1821,680.6834869046229,253.53814487851025,113.07057527592268,47.40252130248605,855391.6639209226,2909,-19.67457372866041,-23.754230499267575,-14.129673957824703,0.0305736393671518,0.0097564795153604,5.1256321760055,41768.52939154349,True,True
2024-01-26,778,687.9546073909556,226.9861222952969,119.70677004603132,57.09141277595301,1257526.469151671,3229,-19.48488140637825,-23.49390220642089,-14.609429550170898,0.0320676052951822,0.01032681068814,5.140005368018995,41883.77330442861,True,True
2024-01-27,0,,,,,,4700,-20.35240299346599,-24.24929618835449,-15.53062705993652,0.0284768585572382,0.0070245645769407,5.1321826950354605,41820.43468085107,False,True
2024-01-28,482,378.2905924473103,132.3425221759189,117.91421119655448,38.94066987744395,845118.989626556,1755,-22.92623302372772,-27.26385765075684,-17.652894210815425,0.0549372726516734,0.0389041320998561,5.184036467236467,42229.20398860399,True,True
2024-01-29,1677,973.8782788370004,541.0050775303158,111.03246602235645,57.12502547733425,1204507.6344663089,4176,-22.748684589661856,-26.925405502319336,-17.372836112976074,0.0266352489644421,0.0074742888677079,5.153287356321839,41986.46767241379,True,True
2024-01-30,4922,715.8623011372412,236.80251351092755,105.54917494953698,58.79793381618827,1015541.6865095488,4893,-22.350438195553483,-26.866400909423827,-16.461152648925783,0.0262072537131174,0.008687039942021,5.144520471421759,41918.54690374004,True,True
2024-01-31,2804,253.8849882923311,179.13030049597756,101.56664116241812,58.073900872422485,660953.7514265336,5308,-22.18283970848276,-26.738170433044434,-16.183746337890625,0.0269385660114758,0.0084426345373313,5.132732479276563,41824.077430293895,True,True
2024-02-01,2565,1329.3931478871486,866.3679076979765,109.97375512419484,64.54957769376608,1416383.8198830409,5306,-21.90997981243299,-26.3125,-16.2742977142334,0.0260939695874612,0.0076303240708734,5.1338148008543785,41834.13663776856,True,True
2024-02-02,0,,,,,,5352,-21.719596054611007,-25.85740566253662,-16.476041793823242,0.0297110668119343,0.007958247019674,5.128211260587942,41788.61846038864,False,True
2024-02-03,0,,,,,,4812,-22.099174302117785,-25.86708354949951,-17.066561317443846,0.0282074134007102,0.0081706157188513,5.1455893599335,41926.91978387365,False,True
2024-02-04,0,,,,,,3861,-21.640101777614937,-25.398277282714844,-16.763351440429688,0.0275694140193815,0.0077861789163194,5.145062937062937,41923.12224812225,False,True
2024-02-05,1929,2313.1432508574203,1514.0700142469052,106.35117503527742,75.6900945767481,1875090.6739243127,4502,-20.9479359357106,-24.861950302124026,-16.267609214782716,0.0268688276828384,0.0070442419992404,5.142916037316748,41906.03820524211,True,True
2024-02-06,0,,,,,,5471,-20.282636860436263,-24.43589401245117,-15.152936935424805,0.0262217263907875,0.0070502252507243,5.128453786632548,41791.86876256626,False,True
2024-02-07,0,,,,,,5632,-20.425247611985967,-24.417771530151366,-15.46636924743652,0.026457798028002,0.0072275384656017,5.128363636363637,41790.810724431816,False,True
2024-02-08,0,,,,,,4311,-20.003206644166625,-24.12716293334961,-14.988531112670898,0.0262514189373884,0.0072350934098791,5.112695894224077,41665.78079331941,False,True
2024-02-09,3089,812.5858863136176,440.0938695625008,111.5524911696825,47.36527207987588,936883.3305276788,5824,-20.28342696508536,-24.252812767028807,-15.440739727020263,0.0264646452019429,0.0066532356712975,5.119677655677656,41723.70364010989,True,True
2024-02-10,0,,,,,,5127,-20.34637942443425,-24.517138671875,-15.220329093933106,0.0259418814902781,0.0073256797826986,5.123645016578896,41752.34386580846,False,True
2024-02-11,0,,,,,,3854,-21.52146887383315,-25.30346355438233,-16.822298049926758,0.0273958518053314,0.0077301110707284,5.146525514616848,41935.41203943954,False,True
2024-02-12,2680,2458.035339738094,1768.5345208867736,112.06397125779604,72.56792320875107,1903248.542164179,5601,-20.50338608008413,-24.671119689941406,-15.284527778625488,0.0264432190052304,0.0070259252890822,5.120959828602035,41732.64863417247,True,True
2024-02-13,802,197.59560261556683,114.2580791079194,106.8823176970086,52.59357814295446,568940.4039900249,801,-26.35445108068421,-32.13566589355469,-17.620718002319336,0.0218617002193415,0.0100112818603283,5.202030794839784,42368.464419475655,True,True
2024-02-14,0,,,,,,3827,-24.777068943026677,-29.441910171508788,-19.14333648681641,0.0249376878632426,0.0088135694172804,5.142364602386551,41900.6072641756,False,True
2024-02-15,3014,988.3318227319008,203.5201381253828,105.690383063955,62.44688152355169,1109792.190444592,2986,-24.191276251670903,-28.98043441772461,-17.89919662475586,0.0255136519479006,0.0093799887473597,5.099652601027015,41563.94373744139,True,True
2024-02-16,5579,905.1381880666736,227.0227217438018,104.60190726185408,62.45742153989264,1123558.6535221366,5520,-23.31170217144317,-27.88585796356201,-17.252730369567864,0.0267113937971719,0.0086108711080095,5.124374879227053,41760.36630434782,True,True
2024-02-17,3826,659.4379119725883,174.6227242008075,106.17918925155249,60.10537668291297,927612.9443282802,3792,-25.202415263351007,-29.3728967666626,-19.6962739944458,0.028058843031478,0.0099911435347696,5.138857946554149,41873.38607594937,True,True
2024-02-18,0,,,,,,3977,-22.07873866975922,-27.07566680908203,-15.894915771484376,0.0245753595276868,0.0087490164309503,5.145833878132596,41928.8725169726,False,True
2024-02-19,2378,1503.896488493667,933.0228780252208,103.34249282318572,72.80538889739356,1615472.689234651,4948,-23.46492884423141,-27.785169219970705,-17.474418449401853,0.0295946690206802,0.011561190958943,5.125984370789545,41771.84357316087,True,True
2024-02-20,2201,1667.428635963361,1036.3104347283622,102.28043169691536,71.79028238999729,1699099.129486597,4570,-22.865933190706784,-27.175258445739747,-17.34675521850586,0.0277537366134716,0.0094564328273785,5.112773741794311,41667.14792122538,True,True
2024-02-21,2790,1786.5126277064228,1212.7424076892207,104.78914344336052,72.56127673007613,1713027.3655913975,5783,-22.249604404003545,-26.44354362487793,-17.340901947021482,0.0283839946036197,0.0088108017786817,5.111441581647357,41657.74546083348,True,True
2024-02-22,5551,1064.7285786990155,275.9023154458882,107.32286286234168,60.275434996416806,1217684.3711043056,5467,-21.56985547299661,-25.93308792114258,-16.202522277832028,0.0271465789160153,0.0072956349110987,5.103314188159258,41590.62081580392,True,True
2024-02-23,0,,,,,,5587,-21.236145133470323,-25.29619407653809,-16.30138816833496,0.0299784258895747,0.0081885583547743,5.1116759143249215,41658.71129407553,False,True
2024-02-24,0,,,,,,1998,-20.9171228952952,-24.725528717041016,-16.394319915771483,0.0276948414823751,0.0077027387194412,5.134264931598265,41835.21321321321,False,True
2024-04-01,1,1066.92206392999,1066.92206392999,130.12656305568257,67.50697357462782,1195181.0,0,,,,,,,,True,False
2024-04-03,806,409.55109542882633,222.3329455195384,122.03104402934188,55.78327883941914,1002802.9677419356,793,-17.886331392266563,-21.087784576416016,-14.088566589355468,0.0562983174889332,0.0422613701686321,5.171221521647751,42129.283732660784,True,True
2024-04-04,938,1790.8769600977869,1008.1211452279248,107.38345512645247,75.04293514018089,1607272.408315565,1963,-21.24998774555224,-25.01990165710449,-16.33934783935547,0.0281508744676433,0.0072234142826984,5.116739684156903,41696.85124808966,True,True
2024-04-05,4798,1472.450370825724,683.2142952594638,113.95784503487646,62.30737047961309,1383640.8303459776,4750,-20.738299398321853,-24.82134494781494,-16.002489757537838,0.0259803914467523,0.0086129931755405,5.07032701754386,41331.05368421053,True,True
2024-04-06,0,,,,,,5623,-21.1011897835383,-24.760571670532222,-16.672588729858397,0.027204742386923,0.007542553019771,5.094459185488174,41521.25022230126,False,True
2024-04-07,0,,,,,,4576,-21.61039748652415,-25.46222877502441,-16.758044242858887,0.0267868478495656,0.0079896597317958,5.115692307692307,41689.335445804194,False,True
2024-04-08,3167,1307.4452973081216,785.7670246902501,109.5710935749267,56.2850953721159,1071960.0350489423,5988,-20.62882248703925,-24.962071990966795,-14.582057762145991,0.02307113901271,0.0064740529154082,5.157180138053885,42018.05227120908,True,True
2024-04-09,0,,,,,,6936,-20.28775371468466,-25.1476993560791,-13.789371967315674,0.0215824987716873,0.0067228127700535,5.202085351787773,42373.75317185698,False,True
2024-04-10,0,,,,,,6673,-20.896392997694253,-25.03727378845215,-15.590305137634276,0.025518427149028,0.0070155869331207,5.169885408861582,42118.46755582197,False,True
2024-04-11,3152,409.67145417035545,215.7296709332245,116.3413986442247,42.41546550657437,711061.0193527918,5832,-20.781849363703788,-24.85761203765869,-15.64327459335327,0.0338110547938872,0.0110881288253038,5.128149977137631,41789.91546639232,True,True
2024-04-12,0,,,,,,6208,-19.86412296528669,-23.78356761932373,-15.019789791107176,0.0364855310858954,0.0160178709386381,5.135161512027492,41845.5162693299,False,True
2024-04-13,0,,,,,,5741,-19.96230885833424,-24.0317497253418,-15.168325424194336,0.0263641031542801,0.0080570749429512,5.1362610462753295,41851.63490681066,False,True
2024-04-14,4995,1058.9408098186404,515.1786769121741,112.7808240627852,62.5156797054216,1245250.8394394394,4923,-20.91620665925464,-24.760775756835937,-16.08337936401367,0.0331422256435814,0.0174788633212283,5.139586972713115,41877.65122892545,True,True
2024-04-15,0,,,,,,6326,-19.96429056914743,-24.4168701171875,-14.53397274017334,0.0237239102370805,0.0068721078624959,5.179325956370534,42192.552007587736,False,True
2024-04-16,5646,1445.8107726653989,899.1772986025352,108.38163561967534,65.16165533869984,1333063.4645766914,5571,-20.605979773583563,-25.114635467529297,-14.87131118774414,0.0230221581603059,0.0068162960891149,5.200830012565069,42362.58355770957,True,True
2024-04-17,3089,1850.7003218946115,1082.1335464128458,111.46867685519484,74.60346491562484,1620889.7701521527,6343,-20.36855349825625,-24.60815010070801,-14.836258506774902,0.0245666053998754,0.0078445411960921,5.157251773608703,42018.91124073782,True,True
2024-04-18,5105,757.9966937105885,274.8012369407228,117.0401706427913,56.0142461089278,1053818.5907933398,5066,-20.43156488695683,-24.09103488922119,-15.858769416809082,0.0319031990957533,0.0132480425131417,5.138141334386104,41867.03355704698,True,True
2024-04-21,0,,,,,,332,-21.750114469643098,-25.52029457092285,-16.923187255859375,0.0255408865205648,0.0060281599981445,5.187084337349397,42251.43975903615,False,True
2024-04-22,0,,,,,,6294,-20.822768937984574,-25.353243446350103,-15.184457111358643,0.0240223328089264,0.007000877952192,5.132825759983052,41826.10374960279,False,True
2024-04-23,3570,1367.1425374392077,854.8751625212117,108.28257409766891,58.51943933263017,1112135.9705882352,6725,-20.113653632663883,-24.549421691894533,-14.92769947052002,0.0235985077785,0.0068793773457428,5.112373928128872,41663.07940520446,True,True
2024-04-24,5077,1534.9357811971952,794.3798934619808,111.95078484166432,61.61942844263532,1301629.572976167,5016,-20.481602765346448,-24.946036338806152,-14.940162658691406,0.0241858409575992,0.0070569272754912,5.134120148856991,41836.02332535885,True,True
2024-04-25,0,,,,,,6962,-20.89373390943762,-25.292961502075197,-15.495841979980469,0.0236969392306256,0.0065913041170684,5.108147467202911,41629.39083596668,False,True
2024-04-26,3876,1436.4352110078396,800.7196678330229,107.72915273893722,59.54003840623113,1120262.2917956656,7384,-20.737685005429764,-25.244134140014648,-15.12774076461792,0.0229659288959188,0.0063911468339972,5.106929577464789,41621.10116468039,True,True
2024-04-27,7495,1558.2644315423252,941.1057271420912,112.6380067256942,64.26569945420194,1337651.2617745164,7381,-20.54841143244118,-24.975101470947266,-15.043447494506836,0.0247434353292247,0.0072292373715232,5.108797181953665,41635.27950142257,True,True
2024-04-28,3178,1247.1778544139045,858.3516800508662,112.70463381054316,55.19876880244668,1046397.659219635,2793,-21.52489551744963,-25.723338317871093,-15.883084106445311,0.0253114141278616,0.0076241959947632,5.115783745076978,41689.30110991765,True,True
2024-04-29,1427,2651.204532770282,1860.5985930128609,106.12692972106484,79.5025328854786,1682091.7309039943,1882,-20.433682785784143,-25.15699996948242,-14.5370512008667,0.0223449296155551,0.00624615598346,5.2231526744597945,42539.18862911796,True,True
2024-04-30,5603,1273.511722444478,820.4213938940331,114.86885776812692,59.59809542011075,1208125.8547206854,5540,-20.88317048635724,-25.1388370513916,-15.698126792907711,0.0251151447713456,0.0063463024846991,5.210678219013237,42440.14657039711,True,True
2024-05-01,3632,1286.328277013001,960.2403915505608,112.52357202571412,53.879807246753074,1063351.4911894272,6849,-21.069547340319545,-25.635192108154296,-15.29045639038086,0.0238433747975454,0.006787095711643,5.204947096899791,42395.34092568258,True,True
2024-05-02,0,,,,,,5765,-20.4249140194366,-24.873406219482423,-14.78725242614746,0.0226277301439075,0.006996367945592,5.210662041052327,42440.27267996531,False,True
2024-05-03,6880,1452.77645332652,849.1869183619075,112.89011649288813,61.77620950890458,1298626.5125,6810,-20.5493698912045,-25.145258712768555,-14.63017768859863,0.0233529481015595,0.0064112393334794,5.197514243759177,42337.25594713656,True,True
2024-05-04,0,,,,,,7113,-20.76869712210432,-25.258855819702152,-14.515307617187498,0.023346240779602,0.0069571444749625,5.194848118468531,42315.25376071981,False,True
2024-05-05,0,,,,,,4581,-21.65479320242165,-25.379619598388672,-17.1929988861084,0.0444360244543528,0.0214600714873895,5.212896165320527,42457.95568653133,False,True
2024-05-06,6420,1800.578059978763,926.4830986787266,112.63757743194782,62.92873683213143,1398426.8722741434,6361,-20.51210651958425,-24.977294921875,-14.786836624145508,0.0251206264013241,0.0084547422967338,5.198947754545931,42347.532935073104,True,True
2024-05-07,7356,1930.295740992272,1110.1765607757784,105.55538252346898,68.96939089474945,1458058.1003262645,7288,-20.38402650659877,-25.222932434082036,-13.8426287651062,0.0217767340971944,0.0065077760861387,5.193624588364434,42306.98037870472,True,True
2024-05-08,1773,1764.4196884536964,662.6516227420528,112.96021761963485,71.60500947362536,1618222.5611957137,5313,-20.707659541965988,-24.83483848571777,-15.61395454406738,0.033434421637348,0.0212767880776396,5.208818620992534,42426.54488989271,True,True
2024-05-09,0,,,,,,3586,-20.60501415810636,-25.00111198425293,-14.977234840393066,0.0243869275480899,0.0062950811720836,5.222656999442275,42535.78862242052,False,True
2024-05-10,0,,,,,,3811,-20.27260145369054,-24.35590362548828,-15.569809913635254,0.0288754322586297,0.0076652981823938,5.222888130849296,42536.08449225925,False,True
2024-05-11,0,,,,,,4014,-20.22924085143317,-24.60595035552979,-14.782993316650389,0.0250450657446797,0.0069444615056902,5.218301278857332,42500.08918784256,False,True
2024-05-12,3030,994.5545280760924,728.7329171111219,112.12744266128846,56.51425497368989,989441.5739273928,5736,-21.687725361005366,-25.607818603515625,-16.919546127319336,0.0285727553948324,0.0085428335473995,5.19912970711297,42348.68880753138,True,True
2024-05-13,3210,1141.7964145135345,825.0507283439471,108.39461099202516,59.680802829552114,1021525.8099688472,5727,-20.710112511851477,-25.20955009460449,-15.133789253234864,0.0248614104409323,0.0088846181164747,5.188019323671497,42262.37139863803,True,True
2024-05-14,3771,1099.243678668478,730.5516198103863,110.4649234946167,56.88710680092666,1017208.2734022804,4177,-18.22329494306452,-22.62253074645996,-12.692908096313475,0.0221250753260107,0.0085337869864671,5.151175165589338,41972.59420636821,True,True
2024-05-15,89,716.4132115292869,581.129432072379,113.74190331837084,52.92043513620138,894385.4269662921,89,-18.62272641899881,-22.847154235839845,-11.47669048309326,0.061437970312093,0.0187645942617065,5.199580524344569,42357.74157303371,True,True
2024-05-19,1060,1274.0173545407808,1056.065907336155,111.02847226191383,64.9123535926369,1611953.891509434,3123,-17.15192792708012,-21.03138732910156,-12.111561012268066,0.016556946546556,0.0037363155933747,5.132978973209521,41825.97758565482,True,True
2024-05-20,0,,,,,,4236,-16.63540157200144,-20.908745765686035,-11.736213207244871,0.0163895342575261,0.004010938145232,5.134866855524079,41841.47733711048,False,True
2024-05-21,223,1173.8893723511344,654.1138526121525,112.13874434289514,59.52627477983621,1512346.2780269058,4195,-17.018217157379805,-21.23072814941406,-12.2555721282959,0.0165538510117212,0.0039270503317509,5.147786730234406,41942.98021454112,True,True
2024-05-22,1127,1138.223285078895,788.7801816486442,102.45406757823008,54.79819126938257,1103089.5598935226,1125,-16.7543577969869,-20.75050468444824,-12.254263496398924,0.0177063729741122,0.0040143029203545,5.168090074074073,42104.78666666667,True,True
2024-05-23,724,1212.1980738488062,774.933426827016,114.16435795663013,61.99378923515539,1590781.7776243093,0,,,,,,,,True,False
2024-05-24,26,1161.9173175185151,699.2214285172397,109.15927915696967,58.78577874514144,1486383.1538461538,0,,,,,,,,True,False
2024-05-31,0,,,,,,3350,-240.0,-240.0,-240.0,0.0,0.0,5.213433631840796,42460.030746268654,False,True
2024-06-01,1,1240.8332974235238,1240.8332974235238,114.9796104188894,62.559467386106505,1717454.0,4308,-240.0,-240.0,-240.0,0.0,0.0,5.215435468895079,42475.82428040855,True,True
2024-06-02,0,,,,,,3809,-240.0,-240.0,-240.0,0.0,0.0,5.215481928765206,42476.48726699921,False,True
2024-06-03,3658,1138.8008031528227,799.2017932170604,104.66844942930396,64.37447890639031,1013014.6990158556,3651,-240.0,-240.0,-240.0,0.0,0.0,5.217229982653154,42490.32237743084,True,True
2024-06-04,0,,,,,,3828,-240.0,-240.0,-240.0,0.0,0.0,5.2150971786833855,42473.58777429467,False,True
2024-06-05,0,,,,,,4039,-240.0,-240.0,-240.0,0.0,0.0,5.216382933069241,42483.74572914088,False,True
2024-06-06,0,,,,,,3684,-240.0,-240.0,-240.0,0.0,0.0,5.218513210278683,42500.99647122693,False,True
2024-06-07,4392,1001.7136894816704,726.5568208916885,106.95278585769472,64.26730646139313,965630.2229052824,4383,-240.0,-240.0,-240.0,0.0,0.0,5.214074986691003,42464.11978097194,True,True
2024-06-08,0,,,,,,4481,-240.0,-240.0,-240.0,0.0,0.0,5.21146529792457,42444.58647623298,False,True
2024-06-09,90,797.6686931114122,623.8611901354129,111.40100469393003,60.71981503126091,907832.2111111112,90,-240.0,-240.0,-240.0,0.0,0.0,5.230933333333334,42599.188888888886,True,True
2024-06-17,0,,,,,,2750,-240.0,-240.0,-240.0,0.0,0.0,5.145786181818182,41924.67890909091,False,True
2024-06-18,0,,,,,,3666,-220.33557349869412,-240.0,-56.58492469787598,0.0055979715462096,0.0266163786540405,5.148909983633388,41951.63147845063,False,True
2024-06-19,0,,,,,,3869,-212.878863844646,-240.0,-61.77026824951171,0.0157947426764319,0.0508546054720396,5.169801671405186,42116.26854484363,False,True
2024-06-20,3942,1091.3744593777835,841.6008329166973,105.5954753496888,63.76596452855625,1022748.690258752,3930,-240.0,-240.0,-240.0,0.0,0.0,5.215343172179813,42474.53384223919,True,True
2024-06-21,4026,1004.7157379411102,696.8014237037551,108.13077083865576,62.4752612626956,981449.5765027322,4012,-232.6120764686246,-240.0,-240.0,0.0072474667839796,0.0429127644196858,5.212309737454304,42451.17647058824,True,True
2024-06-22,0,,,,,,2713,-240.0,-240.0,-240.0,0.0,0.0,5.211498218454356,42443.829340213786,False,True
2024-06-26,0,,,,,,4503,-30.638654433645836,-35.72912368774414,-24.263475799560545,0.0288402459263321,0.007412299621716,5.129873121622622,41803.24250499667,False,True
2024-06-27,0,,,,,,4165,-91.9136063840209,-240.0,-41.993299102783205,0.0250060679046783,0.027727914740243,5.143131172468988,41908.405042016806,False,True
2024-06-28,0,,,,,,6354,-161.91465881841154,-240.0,-45.778393554687504,0.0114024902657799,0.0198509254577529,5.178339313818067,42183.97497639283,False,True
2024-06-29,0,,,,,,1673,-112.41485651794908,-240.0,-34.72854385375977,0.0127889344283824,0.0109638902967897,5.170751145646543,42123.42558278541,False,True
2024-06-30,665,863.6684620368832,212.00671261309168,110.21275119060512,62.88683146485784,906146.8240601504,659,-57.31677425540814,-61.87033920288086,-50.87396316528319,0.0905308795672698,0.0326142866459627,5.069001544978133,41297.49924127466,True,True
2024-07-10,58,869.4429731151836,709.9642193788018,106.02459158152406,56.516487784591966,1016481.6206896552,58,-80.65356747857456,-80.73967361450195,-80.5325553894043,0.3737593236181222,0.0036579399225323,5.029534756431309,40983.98275862069,True,True
2024-07-11,0,,,,,,3769,-76.40308593280375,-80.70594024658203,-71.23601531982422,0.2732407823541563,0.0792836626273508,5.078262685988873,41371.9617935792,False,True
2024-07-12,0,,,,,,3934,-74.40503971214275,-80.71124114990235,-60.21390113830566,0.2589651343950408,0.1139942482124712,5.076292153872225,41356.41814946619,False,True
2024-07-13,3309,1071.9689337719317,835.5281920719138,103.62893543045315,66.20689350365082,998632.3547899668,3303,-73.24665753985043,-80.67916564941406,-63.8131462097168,0.2299666672892555,0.114311938290596,5.086682168275526,41438.745080230095,True,True
2024-07-14,0,,,,,,3601,-76.46678995854388,-80.68966674804688,-70.53506469726562,0.2806423714301957,0.0921790805699636,5.090101124593131,41466.44709802832,False,True
2024-07-15,0,,,,,,2762,-71.03689134336743,-78.90821838378906,-60.1906551361084,0.198168748262098,0.0880610582069254,5.088007671328246,41449.61984069515,False,True
2024-07-16,0,,,,,,2332,-76.58248781953422,-80.68618087768554,-72.0751708984375,0.283493048588448,0.0784024300173926,5.090957942925598,41473.387221269295,False,True
2024-07-17,0,,,,,,2959,-65.17161381635444,-80.70267639160156,-53.017828369140624,0.145421975127248,0.1655764550527105,5.17931184220055,42161.84251436296,False,True
2024-07-18,4053,1066.808631884553,840.3224837418486,105.1872933810865,66.02521195354792,998567.1983715766,4041,-55.9442811596367,-61.25368118286133,-49.171875,0.026231572969959,0.0072240180228614,5.247073496659243,42693.88839396189,True,True
2024-07-19,4207,1062.0462445468138,770.2752063012019,100.74869889262322,65.07487981925208,1004437.6700736867,4189,-56.418742014360646,-61.44936218261719,-50.24938507080078,0.0245867334719865,0.0066945781935899,5.25306676215485,42741.765576509904,True,True
2024-07-20,0,,,,,,3858,-56.21019808995161,-61.56821403503418,-49.26211013793945,0.0247578881462336,0.0075148279252189,5.249258164852255,42711.368843960605,False,True
2024-07-21,3852,1095.558836678233,802.1804587868869,102.50891033286538,66.36293524929127,1017811.429127726,3838,-55.68969958694482,-61.50753326416016,-46.90928993225097,0.0229502486798759,0.0076733802313933,5.253232760118117,42742.75742574257,True,True
2024-07-22,3412,1039.0734815153546,849.7998732527556,107.8860448582208,63.45285548804188,1002849.3739742088,3407,-56.67627592061599,-61.74607543945312,-50.721736145019534,0.0264734933488219,0.0106493905405793,5.246587809411995,42690.331963604345,True,True
2024-07-23,3423,1039.1954486376974,814.3731542155422,107.25663761342284,63.908151547046025,987613.2214431784,3418,-56.4557238188733,-61.01251335144043,-50.89240531921386,0.0333051684910657,0.0083787065333548,5.2530438853130486,42741.417788180224,True,True
2024-07-24,5631,688.8079955563355,214.94362357897967,109.53872582517872,58.84973686540157,999731.8890072812,5591,-56.6314565398957,-61.335697174072266,-50.803466796875,0.0312457517357621,0.0081708781417502,5.253192869492636,42743.21212663209,True,True
2024-07-25,3778,1052.606586996023,873.2512140287886,106.66842014522518,63.8930562642082,1004200.9100052938,5931,-56.81308330458064,-61.77753829956055,-50.70783615112305,0.0269282220877371,0.0070429681172334,5.246724891811386,42691.58674759737,True,True
2024-07-26,0,,,,,,6512,-56.173260229811326,-61.66708259582519,-49.11784820556641,0.0232741243275011,0.0066237569122223,5.24775563063063,42699.30558968059,False,True
2024-07-27,3917,1090.7095774522577,857.5389322163453,105.8643234059922,64.26782912435776,1021856.5841205004,5751,-56.285909489867294,-61.82331085205078,-48.86931991577149,0.0231370988091878,0.0076806344350126,5.248727177882107,42707.36080681621,True,True
2024-07-28,3809,1023.3464885027208,810.094126157697,106.87243149025235,65.08002560996049,1002707.5287477028,5065,-56.05029220731684,-61.61247940063477,-48.30002136230468,0.0225948767657425,0.0070368555418391,5.24584968739717,42684.24896347483,True,True
2024-07-29,1989,299.11842948616066,194.4464940189852,109.66315484941732,57.84012898992153,1101578.4595274008,5071,-56.89723297153744,-61.66759490966797,-50.93974685668945,0.031295932053502,0.0092068690625964,5.254543745480838,42753.13665943601,True,True
2024-07-30,0,,,,,,6643,-57.004422248818514,-62.141011810302736,-50.29346618652344,0.0272486885789559,0.0079094864281367,5.2488010437051535,42707.72753274123,False,True
2024-07-31,2567,285.60110083592235,183.0569797164457,108.61274605955964,59.47955190681669,1075375.119205298,5931,-57.26227261239854,-62.442989349365234,-50.64840316772461,0.0293824688092353,0.0117128534543406,5.248715562299781,42707.10419828022,True,True
2024-08-01,0,,,,,,6893,-57.31784722214597,-62.28510437011719,-51.31202621459961,0.026138842136527,0.0074525811651003,5.246382416944726,42688.46481938198,False,True
